Date,Hour,Open,Close,High,Low,Volume
2022/05/10,9:30:00,404.49,405.8,405.82,404.46,11576
2022/05/10,9:31:00,405.81,405.58,406.08,405.55,6168
2022/05/10,9:32:00,405.59,405.38,405.85,405.31,5283
2022/05/10,9:33:00,405.37,404.92,405.75,404.81,4563
2022/05/10,9:34:00,404.93,404.76,405.25,404.72,4001
2022/05/10,9:35:00,404.77,404.13,404.77,403.81,5789
2022/05/10,9:36:00,404.15,403.87,404.16,403.44,4265
2022/05/10,9:37:00,403.88,403.86,404.14,403.71,3105
2022/05/10,9:38:00,403.86,404.5,404.54,403.75,3234
2022/05/10,9:39:00,404.5,404.34,404.56,404.17,2662
2022/05/10,9:40:00,404.34,403.8,404.43,403.61,2592
2022/05/10,9:41:00,403.78,403.85,404.01,403.57,1974
2022/05/10,9:42:00,403.86,403.67,403.98,403.52,1930
2022/05/10,9:43:00,403.67,403.6,403.84,403.31,2476
2022/05/10,9:44:00,403.59,403.42,403.76,403.36,1474
2022/05/10,9:45:00,403.42,402.59,403.42,402.43,2131
2022/05/10,9:46:00,402.57,402.44,402.81,402.16,3379
2022/05/10,9:47:00,402.44,402.2,402.67,402.18,3852
2022/05/10,9:48:00,402.19,402.31,402.51,402.01,2709
2022/05/10,9:49:00,402.31,402.11,402.42,401.9,2403
2022/05/10,9:50:00,402.1,402.07,402.24,401.85,3520
2022/05/10,9:51:00,402.07,402.42,402.42,401.89,2006
2022/05/10,9:52:00,402.43,402.7,402.85,402.28,4013
2022/05/10,9:53:00,402.69,402.93,403.17,402.62,2357
2022/05/10,9:54:00,402.93,402.9,403.2,402.75,1468
2022/05/10,9:55:00,402.91,403.19,403.5,402.79,3680
2022/05/10,9:56:00,403.2,403.39,403.55,402.7,2634
2022/05/10,9:57:00,403.4,403.43,403.55,403.1,1560
2022/05/10,9:58:00,403.43,403.74,403.87,403.17,2271
2022/05/10,9:59:00,403.74,404.14,404.16,403.54,4905
2022/05/10,10:00:00,404.16,403.34,404.21,403.3,3658
2022/05/10,10:01:00,403.34,403.56,403.99,403.3,1616
2022/05/10,10:02:00,403.47,404.25,404.31,403.17,3141
2022/05/10,10:03:00,404.24,404.42,404.54,404.2,2542
2022/05/10,10:04:00,404.45,404.41,404.52,404.27,1594
2022/05/10,10:05:00,404.39,404.23,404.53,404.02,1470
2022/05/10,10:06:00,404.21,404.85,405.04,404.16,3254
2022/05/10,10:07:00,404.89,404.84,405.03,404.76,1641
2022/05/10,10:08:00,404.84,404.85,404.95,404.55,1717
2022/05/10,10:09:00,404.87,404.09,404.97,403.95,2598
2022/05/10,10:10:00,404.09,403.7,404.74,403.7,2410
